date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AMD,AVGO,ORCL,CRM,ADBE,CSCO,IBM,INTC,QCOM,ACN,NOW,TXN,DIS,CMCSA,NFLX,JPM,GS,BAC,MS,BLK,C,WFC,SCHW,AXP,USB,SPGI,ICE,BK,JNJ,UNH,ABBV,LLY,MRK,TMO,ABT,PFE,DHR,ISRG,GILD,WMT,HD,COST,MCD,NKE,KO,PEP,PG,LOW,TJX,SBUX,BKNG,CAT,DE,BA,GE,UPS,RTX,HON,UNP,CSX,LMT,ETN,XOM,CVX,COP,SLB,EOG,FCX,NEM,NEE,AMT,PLD
2019-01-10,38.45,103.6,53.94,82.81,144.2,3.63,23.0,19.74,24.95,47.82,147.04,237.77,43.24,121.79,48.56,56.8,147.02,38.0,97.72,112.8,33.56,32.47,100.39,176.0,25.73,41.66,399.5,56.44,47.75,43.71,98.26,47.31,177.15,72.78,47.47,129.71,244.87,88.2,115.94,71.02,238.86,69.08,42.31,93.39,172.69,68.04,31.65,179.06,210.64,181.55,76.42,47.07,108.15,91.17,95.98,47.09,64.19,1677.33,132.96,159.12,352.61,42.7837,98.91,65.12,129.79,154.66,21.56,277.5,70.19,72.05,113.45,67.94,41.65,99.12,11.51,34.82,43.85,161.86,62.38
2019-01-11,38.07,102.8,53.22,82.03,143.8,3.72,23.15,20.27,25.06,48.29,147.55,237.55,43.49,121.46,48.93,57.5,146.23,38.34,98.59,112.65,33.38,33.76,99.91,176.93,26.03,41.74,397.91,56.69,47.87,43.82,98.55,47.44,175.98,73.1,48.08,129.75,247.67,88.31,116.18,71.42,240.0,69.33,42.88,93.3,168.44,68.16,31.61,179.41,210.51,182.37,76.04,47.34,108.16,91.77,97.3,47.46,63.73,1665.89,132.1,158.28,352.9,42.7837,97.91,64.85,129.42,153.21,21.74,277.73,70.22,71.72,112.54,66.39,41.74,96.87,11.6,34.88,43.93,161.4,62.36
2019-01-14,37.5,102.05,52.58,80.86,145.39,3.76,22.29,20.23,25.09,48.18,146.05,234.56,43.21,120.39,48.35,57.3,144.93,37.68,96.33,112.42,33.51,33.29,100.94,178.72,26.37,42.48,396.42,58.93,48.42,43.8,98.44,47.79,177.02,72.7,48.42,128.28,248.06,84.76,114.68,69.96,235.04,68.27,42.37,92.27,167.57,67.25,31.65,178.81,209.0,181.22,76.09,47.15,107.32,91.15,96.91,46.78,63.37,1692.88,131.8,157.41,350.36,42.5923,99.14,65.38,129.66,153.89,21.76,277.51,70.38,71.63,111.72,65.61,41.32,98.51,11.55,31.78,42.81,161.4,62.35
2019-01-15,38.27,105.01,54.33,83.73,148.95,3.75,22.96,20.38,25.65,48.38,149.19,242.36,44.02,121.73,48.6,55.73,146.89,37.67,97.63,111.76,33.57,35.46,101.68,179.91,26.55,42.88,400.71,61.38,47.67,44.25,97.99,47.97,181.62,73.51,49.41,129.36,256.87,85.5,117.09,71.04,235.47,70.47,42.73,93.11,171.82,68.52,32.08,176.47,211.03,181.02,77.88,47.57,108.99,92.01,94.91,47.32,64.08,1698.31,130.69,157.05,352.24,41.7788,97.56,65.5,129.81,152.48,21.7,276.0,69.88,71.67,112.12,66.03,41.72,98.59,11.57,31.02,43.68,163.05,63.21
2019-01-16,38.74,105.38,54.48,84.19,147.54,3.72,23.07,19.73,25.17,48.06,148.54,241.95,43.96,121.62,48.13,55.27,147.88,37.92,97.17,110.91,33.63,35.14,102.5,197.08,28.45,44.49,413.04,62.19,48.94,46.7,99.41,49.11,185.0,74.51,50.43,128.04,261.46,85.55,116.8,71.14,234.63,69.82,42.11,92.62,171.98,67.64,32.12,177.04,210.18,179.35,77.68,46.92,108.34,91.37,93.96,47.53,63.77,1680.57,131.66,157.41,352.06,42.9752,96.99,65.39,130.04,151.97,21.79,272.39,70.1,71.64,111.4,65.66,41.25,98.67,11.89,31.56,43.67,163.78,63.54
2019-01-17,38.97,106.12,54.96,84.66,148.3,3.79,23.15,20.25,25.53,48.58,149.82,244.4,44.21,122.19,48.47,54.77,149.12,37.31,97.54,111.01,33.64,35.32,102.92,199.09,28.99,42.53,412.52,62.47,49.23,46.92,99.49,49.75,185.32,74.85,51.53,129.09,259.77,87.2,119.16,72.08,238.17,70.52,42.47,93.58,178.09,68.65,32.25,174.87,211.46,181.11,79.13,47.06,109.22,90.64,92.05,48.0,64.28,1724.51,134.54,160.07,359.09,43.7409,99.58,66.51,131.79,154.64,21.7,278.8,70.97,72.13,111.96,67.06,41.37,99.05,12.13,31.62,43.87,164.38,64.05
2019-01-18,39.21,107.71,55.37,84.81,150.04,3.92,20.15,20.77,26.08,49.27,152.51,247.51,45.03,123.82,49.19,55.27,150.45,38.02,99.42,111.04,33.92,33.91,104.59,202.54,29.3,43.69,419.45,63.12,50.01,47.98,100.48,50.22,188.64,75.63,52.66,130.69,265.5,89.5,116.59,72.34,240.66,71.42,42.53,95.24,180.85,69.18,32.58,179.58,213.59,182.57,80.45,47.61,110.07,91.42,94.98,49.16,64.7,1760.26,136.6,164.61,364.73,43.358,101.6,67.18,133.65,158.34,22.45,282.87,71.87,72.99,114.37,67.9,44.73,101.05,12.56,31.77,44.02,164.67,64.7
2019-01-22,38.33,105.68,53.93,81.61,147.57,3.72,19.93,19.76,25.83,48.94,148.95,243.85,44.78,122.52,48.27,54.29,148.97,37.14,96.62,110.6,32.76,32.52,102.94,197.68,29.09,42.41,413.6,61.85,49.86,47.47,99.83,50.14,187.29,75.87,52.59,128.8,265.69,88.66,117.09,72.3,240.7,71.49,42.27,94.32,178.93,68.55,32.5,177.11,212.4,184.57,80.75,47.72,109.91,90.44,91.56,48.74,65.39,1708.98,132.24,158.84,357.9,41.4438,102.68,65.5,131.74,155.02,21.94,279.59,70.44,71.89,112.34,65.75,43.96,96.86,12.38,32.1,44.35,164.68,64.78
2019-01-23,38.48,106.71,54.22,82.0,144.3,3.73,19.17,19.8,25.75,49.24,149.75,245.14,45.46,132.89,47.94,51.77,148.42,36.79,95.49,111.12,34.56,32.2,102.68,196.9,28.92,42.15,408.48,62.13,50.12,47.32,99.71,50.53,187.6,76.06,53.06,128.8,267.02,88.45,118.79,71.93,241.46,69.91,42.16,94.07,176.65,68.25,32.9,176.89,212.09,186.09,80.5,48.27,110.73,94.84,91.83,48.64,66.43,1744.31,131.82,157.61,358.61,41.7788,100.92,69.03,132.61,154.33,21.69,283.51,70.15,71.3,111.39,65.86,43.31,96.57,12.31,32.2,44.85,165.79,65.07
2019-01-24,38.18,106.2,54.2,82.75,145.83,3.95,19.43,20.85,26.36,49.2,146.87,242.56,45.61,132.53,49.76,50.81,150.15,37.14,102.09,110.55,33.95,32.67,102.74,197.8,29.08,42.05,406.56,62.71,49.98,47.38,99.72,50.89,188.57,75.21,53.71,127.03,266.13,85.88,114.99,69.77,240.58,70.86,40.95,94.0,178.71,67.86,32.79,177.29,210.31,187.37,80.44,47.69,109.5,94.3,91.8,48.68,64.74,1795.67,132.73,158.43,358.27,42.018,99.7,68.16,133.02,160.34,21.68,285.25,70.16,71.4,113.51,66.12,43.56,97.24,10.7,32.18,45.07,165.65,64.73
2019-01-25,39.44,107.17,55.08,83.53,149.01,4.0,19.8,21.93,26.79,49.8,149.74,244.95,46.13,133.97,47.04,51.3,151.85,38.22,104.41,111.09,33.52,33.81,103.39,200.74,29.58,42.98,409.95,64.02,50.13,47.97,100.77,51.37,189.31,75.76,53.4,128.23,268.05,80.54,114.97,69.56,240.9,71.15,40.64,94.25,171.68,68.9,32.31,180.4,209.07,184.0,80.61,47.37,109.35,93.6,93.82,48.87,67.09,1802.2,136.86,161.5,364.2,43.8366,100.83,68.31,133.52,160.95,22.07,287.04,71.07,71.72,113.22,66.99,45.0,99.1,11.24,33.16,43.55,167.41,66.01
2019-01-28,39.08,105.08,53.99,81.89,147.47,3.45,19.76,20.18,26.76,49.52,147.33,241.85,45.75,134.27,46.71,50.64,152.24,37.59,102.68,110.81,33.13,33.57,103.88,199.72,29.63,42.65,405.36,63.85,49.82,47.52,100.38,51.27,188.16,75.71,53.44,128.99,266.77,77.14,115.03,69.53,237.88,69.05,39.53,93.98,165.58,67.91,32.35,179.83,210.77,183.6,80.32,47.17,108.82,93.52,93.15,48.96,66.9,1813.6,124.37,156.49,362.97,42.7359,100.33,67.87,132.36,159.9,21.87,287.87,69.11,71.24,112.17,65.35,44.24,98.1,10.28,32.91,43.12,168.05,66.71
2019-01-29,38.67,102.94,53.5,79.69,144.19,3.29,19.83,19.25,26.63,49.61,145.18,238.27,45.96,134.33,46.54,49.4,152.02,36.96,101.35,110.9,33.8,32.89,104.17,200.5,29.39,42.49,407.62,63.21,49.85,47.72,100.96,51.05,186.35,75.35,52.61,130.33,267.34,77.47,115.71,69.82,236.9,69.69,40.77,93.31,164.75,69.59,32.24,179.69,210.31,182.17,80.22,47.4,109.0,93.54,93.43,48.74,67.04,1808.8,126.53,160.48,364.91,42.5923,101.3,69.5,133.55,160.17,21.81,292.05,71.11,71.51,111.83,65.3,44.0,98.87,10.45,33.54,43.22,169.44,67.54
2019-01-30,41.31,106.38,54.9,83.52,150.42,3.43,20.58,23.09,27.08,50.36,149.16,242.67,46.71,134.38,47.54,50.17,154.09,38.8,102.14,110.13,33.19,34.07,104.41,202.48,29.07,42.79,408.33,64.22,50.09,46.87,102.67,51.04,189.01,76.22,52.53,131.64,270.37,79.06,116.94,69.96,245.06,71.68,41.58,96.63,169.49,69.83,31.6,182.18,211.35,181.77,81.28,47.86,110.82,94.52,95.75,48.9,68.15,1818.7,130.11,162.91,387.72,43.5494,101.19,70.26,135.0,160.82,22.1,291.67,72.88,72.29,113.01,65.69,45.0,99.45,11.27,33.71,43.4,170.47,68.39
2019-01-31,41.61,104.43,56.29,85.94,166.69,3.59,20.47,24.41,26.83,50.23,151.97,247.82,47.29,134.42,47.12,49.52,153.55,44.0,100.68,111.52,34.26,33.95,103.5,198.01,28.47,42.3,415.08,64.46,48.91,46.77,102.7,51.16,191.65,76.76,52.32,133.08,270.2,80.29,119.86,70.97,245.67,72.98,42.45,98.32,174.55,70.01,31.94,183.53,214.63,178.78,81.88,48.13,112.67,96.47,96.16,49.73,68.14,1832.81,133.16,164.0,385.62,48.6222,105.4,69.64,135.33,159.07,21.9,289.69,76.25,73.28,114.65,67.69,44.21,99.2,11.64,34.11,44.74,172.84,69.16
2019-02-01,41.63,102.78,55.93,81.31,165.71,3.62,20.81,24.51,26.68,50.81,155.87,247.38,47.34,134.1,48.73,49.61,154.74,44.3,101.99,111.3,34.46,33.99,103.88,196.54,28.38,41.82,416.81,63.67,48.91,47.03,103.06,51.29,193.83,77.52,52.62,134.2,268.72,80.5,120.89,72.9,243.43,72.36,42.88,96.88,174.88,70.05,31.29,184.37,210.27,176.72,81.51,48.7,112.19,97.47,97.11,48.9,68.11,1836.96,130.91,163.88,387.43,48.7658,106.09,70.18,136.35,159.67,22.07,290.58,76.48,75.92,118.37,68.68,44.56,98.85,11.51,33.84,44.46,170.43,69.41
2019-02-04,42.81,105.74,57.07,81.67,169.25,3.73,20.86,24.13,27.21,51.03,157.72,254.74,47.35,135.19,49.22,49.69,156.55,45.03,101.8,111.8,34.45,35.13,104.25,197.72,28.88,42.46,417.98,64.06,49.06,47.2,103.42,51.57,194.41,77.1,52.38,132.88,268.21,78.53,120.17,73.3,243.59,72.5,42.44,97.14,174.14,70.05,31.59,186.43,211.18,177.55,81.99,49.25,113.09,98.03,97.87,48.99,67.58,1860.99,130.88,164.51,397.0,48.8615,106.58,70.27,139.38,161.13,22.47,298.77,77.1,74.82,119.74,69.93,44.6,99.38,11.86,34.16,44.52,170.94,69.65
2019-02-05,43.55,107.22,57.59,82.94,171.16,3.75,21.42,23.31,27.0,51.24,158.99,254.82,47.26,135.55,50.01,50.73,157.32,45.67,102.32,112.66,34.8,35.58,103.79,198.01,28.78,42.45,417.56,63.81,49.27,46.59,103.9,51.48,194.9,77.31,52.62,132.88,266.31,79.69,120.43,73.56,246.01,73.11,42.11,97.07,174.3,67.68,31.87,186.39,211.61,177.57,82.86,49.26,112.9,97.44,98.1,49.22,69.34,1902.26,132.0,164.21,410.18,50.8715,107.66,71.23,140.1,161.3,22.76,299.46,77.15,75.59,119.48,69.26,45.14,98.35,11.87,34.12,44.54,172.43,69.94
2019-02-06,43.56,106.03,56.14,82.01,170.49,3.83,21.15,23.26,27.62,51.26,158.13,254.35,47.48,136.32,49.9,51.1,157.16,45.11,106.48,111.41,34.82,35.22,103.74,196.62,28.73,42.38,416.39,63.89,49.22,46.11,104.96,51.44,192.95,77.39,52.32,133.0,269.5,79.08,119.27,73.79,247.25,73.49,42.33,97.2,173.98,68.75,31.88,184.72,211.6,176.18,82.71,49.26,113.05,97.92,97.19,48.76,68.85,1906.93,130.54,163.68,411.11,50.1058,108.82,71.58,140.29,160.74,22.7,299.83,76.94,75.26,118.88,69.11,45.07,96.18,11.91,33.98,44.52,170.27,69.48
2019-02-07,42.74,105.27,55.3,80.72,166.38,3.69,20.5,22.67,26.91,50.22,154.93,253.74,46.7,133.19,49.23,50.55,155.18,45.39,103.86,110.95,35.3,34.47,102.38,193.07,28.24,41.48,415.01,62.81,48.08,45.18,104.39,50.95,195.0,75.55,52.11,132.05,269.0,79.17,117.5,73.25,242.91,72.74,41.7,96.25,169.79,67.28,32.24,184.07,209.05,175.28,82.39,49.42,113.09,97.14,96.88,48.52,69.14,1877.06,128.78,161.8,405.17,48.1437,107.94,71.2,139.59,161.57,22.74,300.13,76.36,74.68,118.23,67.48,43.46,92.99,11.86,33.73,45.34,172.01,70.43
2019-02-08,42.6,105.67,55.12,79.41,167.33,3.7,20.39,23.05,27.41,51.03,156.67,257.0,47.19,133.71,48.84,50.29,155.59,45.71,104.55,111.51,35.22,34.76,101.36,191.67,28.29,40.81,411.76,62.01,47.65,44.76,104.52,50.58,193.59,76.16,51.83,132.4,261.9,79.67,119.6,73.92,243.51,73.33,42.23,96.84,172.35,67.47,31.86,184.54,207.75,174.75,82.36,49.5,113.02,97.71,97.17,48.94,69.75,1871.09,128.6,162.75,404.91,46.9473,108.1,72.25,140.02,161.72,22.92,301.5,75.83,73.98,117.58,66.26,42.78,92.5,11.61,33.84,45.75,172.43,70.83
2019-02-11,42.36,105.25,55.11,79.55,165.79,3.66,20.86,22.96,27.57,51.23,159.91,258.39,47.58,133.99,48.77,50.83,155.32,45.8,104.76,109.44,34.66,34.57,100.88,191.33,28.41,40.21,412.7,61.61,47.65,44.74,105.41,50.55,194.13,75.52,52.01,132.0,257.14,79.77,118.01,73.14,244.57,73.54,41.68,97.22,176.49,67.62,32.07,182.92,208.72,174.26,83.68,49.61,112.97,98.27,96.88,49.1,69.99,1865.0,128.93,161.94,403.95,48.0001,108.93,72.38,139.9,164.35,23.07,300.04,75.63,74.1,116.95,66.74,43.69,94.21,11.53,33.65,45.75,172.99,71.04
2019-02-12,42.72,106.89,56.38,81.9,165.04,3.78,20.79,22.82,27.94,51.22,162.79,261.37,47.89,136.05,50.01,51.66,156.63,46.93,106.44,109.2,34.89,36.0,102.6,194.49,28.69,41.15,425.51,62.67,49.05,45.88,107.0,51.21,195.25,76.13,52.84,134.16,263.5,79.93,119.49,74.87,248.33,75.06,41.87,98.72,179.9,65.4,32.32,185.52,211.9,173.97,84.71,49.66,113.79,99.26,99.47,49.75,69.75,1895.29,132.67,165.19,410.72,47.7608,110.66,73.12,141.67,167.05,23.71,304.11,76.67,75.4,118.72,67.45,44.06,95.63,11.49,33.39,45.82,172.59,70.6
2019-02-13,42.55,106.81,56.43,82.0,164.07,3.82,20.54,22.85,28.13,51.42,160.4,260.23,47.5,137.52,50.47,51.59,158.03,46.39,107.15,110.2,34.69,35.18,103.09,194.69,28.7,41.19,427.45,63.04,49.02,45.98,107.56,50.91,197.18,76.68,52.43,134.45,263.8,80.79,119.65,75.35,247.39,74.38,41.7,98.59,177.82,65.94,32.65,188.41,212.8,174.15,85.4,49.79,114.12,99.24,101.46,49.89,70.51,1919.97,133.1,162.7,410.58,49.6272,112.01,73.38,142.72,168.88,23.71,304.42,77.67,76.25,119.57,67.78,44.42,96.75,12.29,33.23,45.71,173.7,70.82
2019-02-14,42.7,106.9,56.46,81.13,163.95,3.86,20.25,23.13,28.15,51.48,159.47,260.14,48.4,136.48,50.81,51.57,157.85,46.81,106.97,110.66,34.91,35.91,102.42,192.53,28.39,40.72,423.38,62.42,48.52,45.29,106.62,50.46,195.87,75.95,51.77,134.31,265.33,80.52,120.75,75.27,246.14,73.97,41.97,97.82,178.69,66.37,32.84,187.71,213.84,175.87,84.68,45.59,112.59,98.46,101.51,49.5,70.84,1902.33,132.62,162.42,409.82,48.048,111.8,73.21,141.82,169.63,23.88,301.0,77.2,76.27,118.16,69.1,44.14,96.96,12.16,33.11,45.65,175.79,70.85
2019-02-15,42.6,108.22,55.98,80.4,162.5,3.93,20.53,23.68,28.19,51.72,159.05,259.45,49.43,138.03,51.66,51.98,159.23,46.98,107.57,112.59,35.38,35.69,105.55,198.5,29.11,41.99,431.95,64.27,49.22,46.36,107.38,51.31,198.32,75.5,52.99,136.38,271.13,80.85,122.48,76.1,252.49,75.25,42.4,98.6,182.83,67.59,33.33,192.39,216.47,179.97,85.38,45.24,115.91,98.48,104.24,50.23,70.71,1933.57,136.2,158.99,417.97,48.2872,110.87,75.35,144.46,170.24,24.18,307.23,78.73,77.71,119.35,70.18,44.95,100.25,12.28,33.24,46.01,177.82,71.19
2019-02-19,42.73,108.17,56.33,81.38,162.29,3.92,20.38,23.95,28.17,52.02,160.61,257.81,49.65,138.7,51.4,52.01,159.48,46.92,107.28,113.51,35.18,36.19,105.18,198.67,29.13,42.16,431.07,64.38,49.38,47.06,106.5,51.31,197.65,74.86,52.99,135.69,270.41,80.52,122.13,75.56,250.83,75.0,42.6,98.67,182.72,66.76,34.07,192.33,218.12,179.25,84.57,44.83,115.93,99.99,105.06,50.48,70.2,1935.5,135.8,157.26,416.26,48.4787,110.77,75.87,144.42,171.33,24.17,305.18,78.8,78.23,119.31,69.49,45.54,99.71,13.09,34.53,46.34,177.6,71.38
2019-02-20,43.01,107.15,56.03,81.11,162.56,3.96,20.17,23.95,28.34,51.77,158.54,258.1,49.63,138.0,51.39,52.45,159.71,45.9,107.94,113.68,35.4,35.99,105.69,198.6,29.41,42.42,437.22,64.64,49.81,46.45,106.78,51.6,198.02,74.48,53.32,136.35,269.51,79.99,122.66,75.74,252.22,75.54,42.2,99.45,183.22,66.98,33.29,191.85,217.11,180.49,84.84,45.1,115.83,99.28,105.66,50.51,70.39,1926.17,140.31,159.88,421.55,48.3351,111.07,75.75,145.65,170.99,24.42,307.2,79.72,78.53,120.28,70.65,45.9,98.78,13.35,35.39,46.41,176.69,70.32
2019-02-21,42.77,109.41,55.21,80.97,160.04,3.89,19.42,23.92,28.09,52.11,159.63,257.76,49.41,137.84,51.41,52.35,159.53,46.0,106.64,114.29,36.04,35.7,105.47,196.36,29.29,41.96,435.02,64.32,49.56,45.72,106.61,51.05,198.15,74.87,52.95,135.42,266.4,78.75,122.72,76.12,251.45,75.14,42.14,99.66,183.29,65.55,33.13,191.82,215.23,182.81,83.95,45.86,116.1,99.78,105.52,50.13,70.7,1906.31,138.88,162.85,417.58,48.0001,111.76,74.5,143.79,170.17,24.19,304.51,79.69,77.82,119.14,70.24,44.72,95.35,13.02,35.41,46.64,176.51,71.03
2019-02-22,43.24,110.97,55.83,81.58,161.89,3.98,19.65,24.36,27.65,52.48,161.31,258.9,50.11,139.25,52.49,53.12,161.5,47.0,107.31,115.25,36.17,36.3,105.0,196.0,29.08,41.79,436.72,64.14,49.02,46.17,107.44,51.28,201.88,75.18,53.22,136.6,267.11,80.02,124.0,77.01,252.1,76.13,42.96,100.59,183.95,65.74,33.18,192.39,216.29,183.17,84.76,45.28,116.76,100.25,106.27,50.35,71.3,1910.52,138.68,165.97,424.05,48.6701,110.36,75.36,144.35,170.06,24.44,307.13,80.79,78.42,119.39,69.97,44.36,95.53,13.22,36.48,47.03,176.63,71.62
2019-02-25,43.56,111.59,55.87,81.65,164.62,3.97,19.92,24.71,27.86,52.56,161.36,258.62,50.79,139.46,53.1,52.99,161.67,47.4,108.19,113.59,36.13,36.39,106.1,198.65,29.27,42.19,438.93,64.53,49.66,46.01,106.93,51.61,201.94,75.34,52.93,136.2,264.6,80.29,123.89,76.64,253.84,76.86,43.08,109.16,184.46,65.35,33.04,189.98,217.05,182.61,85.17,44.94,116.06,99.57,105.01,49.4,71.05,1890.03,141.41,164.86,426.87,51.7808,110.86,75.65,145.16,169.55,24.27,305.97,80.92,78.5,119.62,69.25,44.79,94.75,13.26,36.1,46.97,174.23,71.26
2019-02-26,43.58,112.36,56.1,81.82,164.13,3.93,19.86,24.21,27.5,52.6,163.0,261.22,51.18,139.72,53.23,53.03,161.34,47.24,107.27,113.5,36.35,36.5,105.29,198.9,29.29,42.41,440.53,64.12,49.59,46.56,106.94,51.3,201.48,75.3,53.04,136.11,262.98,80.51,124.67,76.99,253.99,76.75,43.02,109.21,182.82,65.28,32.9,188.3,217.61,183.21,85.8,44.69,115.97,99.83,105.03,49.72,71.14,1915.73,137.98,163.8,426.77,53.0688,111.04,75.02,145.02,170.15,24.25,305.88,80.49,78.66,119.94,68.92,44.31,93.91,13.18,34.95,47.06,174.02,71.04
2019-02-27,43.72,112.17,56.14,82.05,162.81,3.89,20.98,23.48,27.15,52.38,163.12,262.9,51.59,139.17,53.24,53.04,160.63,48.06,105.71,112.78,36.09,36.29,105.16,198.1,29.53,42.56,442.01,64.4,49.9,46.57,107.42,51.54,201.72,76.21,52.75,135.87,250.08,79.41,125.68,76.87,259.14,77.23,42.93,112.03,183.14,65.57,32.7,183.67,218.05,183.36,86.17,44.94,115.37,98.91,107.62,51.56,70.15,1906.0,139.58,163.59,435.44,54.1641,111.13,74.85,145.66,169.06,24.22,307.58,80.64,79.47,120.08,69.22,44.35,95.04,13.16,34.02,46.7,173.2,70.16
2019-02-28,43.29,112.03,56.33,81.99,161.45,3.86,21.33,23.53,27.54,52.13,163.65,262.5,51.77,138.13,52.96,53.39,161.38,47.89,105.78,112.84,36.23,35.81,104.36,196.7,29.08,41.98,443.22,63.98,49.89,46.01,107.74,51.69,200.37,77.15,52.48,136.64,242.22,79.24,126.29,77.51,259.57,77.62,43.35,112.59,182.54,65.02,33.0,185.14,218.74,183.84,85.73,45.34,115.64,98.55,105.09,51.29,70.26,1697.04,137.34,164.04,439.96,51.7247,110.2,74.12,145.16,167.7,24.22,309.41,79.77,79.03,119.58,67.85,44.06,94.0,12.9,34.12,46.93,176.15,70.06
2019-03-01,43.74,112.53,57.43,83.59,162.28,3.91,19.65,23.68,27.28,52.51,164.53,264.01,51.41,139.2,53.3,54.2,164.2,48.7,106.76,114.01,36.63,35.73,104.43,198.2,29.31,42.5,443.77,64.47,50.03,46.81,108.9,51.72,201.84,77.19,52.69,138.35,246.15,80.1,128.84,77.85,264.06,78.59,43.36,113.26,186.18,66.01,32.64,185.17,219.44,185.05,87.16,45.38,116.18,98.44,103.96,52.02,70.85,1714.08,137.47,163.31,440.62,51.1273,112.13,74.18,146.72,167.44,24.15,309.47,80.23,80.0,122.03,68.93,45.19,96.42,12.87,33.82,46.89,177.92,69.88
2019-03-04,43.96,112.26,57.67,84.81,167.37,3.92,19.02,23.37,27.49,52.04,158.5,258.16,51.16,138.43,53.94,53.78,162.82,47.39,107.4,114.33,36.28,35.1,104.19,195.98,29.03,42.0,437.33,63.75,50.11,45.65,109.0,51.67,199.89,76.18,51.91,138.48,236.02,79.46,127.46,77.59,259.45,78.62,43.07,111.59,183.31,65.45,32.62,183.81,218.41,180.59,85.64,45.65,116.17,98.87,103.19,51.41,70.95,1707.82,138.35,165.82,432.69,51.6749,110.48,74.16,145.57,167.37,24.28,304.69,81.3,80.31,122.12,69.9,45.24,96.81,12.78,34.45,47.06,179.69,70.34
2019-03-05,43.88,111.7,58.46,84.62,171.26,3.91,18.44,23.5,27.7,52.36,156.97,257.38,51.3,137.88,53.68,53.94,163.67,47.2,106.57,114.0,36.27,35.43,104.11,196.0,29.08,41.9,432.52,62.93,49.89,45.88,108.85,51.54,197.96,75.38,52.65,138.77,241.43,78.91,128.49,77.9,254.46,78.22,42.89,111.11,182.2,64.39,32.78,184.0,219.82,181.35,85.44,45.6,116.03,99.09,103.01,51.66,71.58,1745.93,137.14,161.45,430.12,49.2355,109.97,74.28,145.24,166.78,24.15,305.76,80.8,80.19,123.29,69.01,44.79,95.5,12.84,34.5,47.08,181.06,70.34
2019-03-06,43.63,111.75,58.25,83.45,172.51,3.8,18.42,22.41,27.14,52.35,156.79,256.4,51.67,136.98,52.95,54.8,162.39,46.62,105.42,114.85,36.17,35.96,103.72,194.74,28.84,41.62,429.86,62.51,49.82,45.26,108.98,51.1,197.32,74.89,52.06,139.09,239.07,78.09,126.68,77.0,251.24,77.7,41.86,110.48,178.84,62.92,32.75,184.45,219.23,182.03,85.13,45.45,116.66,98.93,102.34,51.93,71.27,1751.62,134.83,158.24,424.46,45.3524,108.85,73.96,144.85,165.91,24.02,303.32,80.95,79.28,123.53,68.29,43.37,91.94,12.54,33.14,46.89,181.65,70.17
2019-03-07,43.13,110.39,57.54,81.3,169.13,3.73,18.44,22.08,26.55,52.58,155.6,255.46,51.29,135.36,52.6,54.03,161.85,46.67,104.95,114.01,35.95,35.26,102.97,192.77,28.55,41.17,423.19,61.9,49.68,44.02,107.86,50.68,196.48,73.65,51.23,138.24,236.7,78.24,126.34,76.71,250.81,76.8,41.39,110.32,177.72,62.53,32.48,182.51,216.79,180.52,85.26,45.28,116.1,98.55,100.71,51.75,70.61,1725.01,132.8,158.02,422.56,47.0451,106.86,73.41,143.67,164.94,24.01,303.01,79.93,80.16,121.94,67.95,42.49,91.35,12.31,33.22,46.98,181.75,69.52
2019-03-08,43.23,110.51,57.5,81.04,169.6,3.77,18.94,22.01,26.42,52.77,155.06,254.74,51.07,135.09,52.48,53.53,161.69,46.79,104.86,113.81,35.78,34.96,103.01,195.24,28.65,41.36,421.31,62.06,49.8,43.45,107.98,50.87,196.33,72.5,51.48,138.06,237.29,77.58,126.7,76.09,249.85,76.63,40.89,110.84,177.92,63.23,32.53,181.23,227.82,179.5,84.8,44.84,115.23,98.41,99.33,50.72,69.36,1715.82,131.35,159.01,422.54,47.6922,106.68,73.15,142.83,164.3,23.92,300.95,79.38,79.01,121.62,65.43,41.29,86.44,12.09,33.71,47.18,181.61,69.94
2019-03-11,44.73,112.83,58.96,83.53,172.07,4.03,19.39,22.96,26.91,52.66,157.65,260.96,51.92,137.71,53.35,54.35,163.94,47.97,106.45,114.75,36.69,35.89,104.35,195.97,28.94,41.85,428.1,62.31,49.76,43.79,109.56,51.46,197.24,72.55,51.83,138.56,243.15,78.08,123.5,77.11,254.32,77.81,41.5,111.98,180.98,64.34,32.83,182.44,229.69,181.08,85.82,46.18,116.59,99.58,100.4,51.7,69.68,1709.9,133.11,160.42,400.01,49.2853,108.83,74.32,144.34,165.6,24.32,304.4,80.31,79.78,123.62,65.87,42.08,86.26,12.36,33.45,47.38,185.16,70.99
2019-03-12,45.23,113.62,59.86,83.66,171.92,4.06,18.89,23.49,26.96,52.8,158.28,263.51,52.15,138.28,53.57,54.84,163.99,47.74,106.52,114.73,36.99,35.63,104.04,196.63,28.94,42.03,427.84,62.81,49.65,43.99,110.43,51.05,197.5,73.12,51.91,139.18,245.88,78.74,123.5,77.45,254.92,78.24,41.73,112.96,183.38,64.83,32.79,184.0,232.96,181.83,85.43,46.05,116.57,100.05,100.86,51.94,70.05,1736.0,132.48,159.14,375.41,48.5883,109.01,73.53,144.63,164.83,24.22,301.92,80.36,80.0,123.9,65.63,42.59,86.98,12.65,34.52,47.72,185.75,71.62
